date;Pivots;Valeur1(req);Valeur2(Mo)
2014/12/05:17:01:39.000;Pivots4;771.319213867;813.004943848
2014/12/05:17:01:39.500;Pivot2;2373.392089844;269.697845459
2014/12/05:17:01:40.000;Pivot1;1677.328613281;119.963562012
2014/12/05:17:01:40.500;Pivots4;2997.819824219;164.196563721
2014/12/05:17:01:41.000;Pivots4;121.351760864;214.539840698
2014/12/05:17:01:41.500;Pivot2;2097.74609375;297.418548584
2014/12/05:17:01:42.000;Pivot2;2012.264892578;681.508422852
2014/12/05:17:01:42.500;Pivot2;1798.014526367;117.473297119
2014/12/05:17:01:43.000;Pivots4;2052.646972656;785.531616211
2014/12/05:17:01:43.500;Pivot2;2807.382080078;374.467590332
2014/12/05:17:01:44.000;Pivot1;2542.628662109;462.71105957
2014/12/05:17:01:44.500;Pivot3;2060.524902344;648.179992676
2014/12/05:17:01:45.000;Pivot1;565.351745605;964.519042969
2014/12/05:17:01:45.500;Pivots4;2228.639404297;605.257995605
2014/12/05:17:01:46.000;Pivot2;1294.395751953;306.125091553
2014/12/05:17:01:46.500;Pivot2;692.461975098;557.713989258
2014/12/05:17:01:47.000;Pivot2;1832.198120117;915.620605469
2014/12/05:17:01:47.500;Pivot2;1254.124389648;404.527252197
2014/12/05:17:01:48.000;Pivot3;1767.362670898;260.058959961
2014/12/05:17:01:48.500;Pivot1;812.958618164;785.03125000
2014/12/05:17:01:49.000;Pivot3;592.369750977;476.976135254
2014/12/05:17:01:49.500;Pivots4;2193.32421875;337.485931396
2014/12/05:17:01:50.000;Pivots4;414.557495117;599.112609863
2014/12/05:17:01:50.500;Pivot3;1248.81640625;58.097179413
2014/12/05:17:01:51.000;Pivot1;2308.762451172;890.402648926
2014/12/05:17:01:51.500;Pivot2;2671.851806641;389.806335449
2014/12/05:17:01:52.000;Pivot2;2434.557128906;547.455932617
2014/12/05:17:01:52.500;Pivot1;2966.584472656;994.794372559
2014/12/05:17:01:53.000;Pivot1;1382.897094727;354.282348633
2014/12/05:17:01:53.500;Pivots4;1038.25378418;188.94909668
2014/12/05:17:01:54.000;Pivots4;2532.927734375;644.987670898
2014/12/05:17:01:54.500;Pivot3;2966.266113281;687.945495605
2014/12/05:17:01:55.000;Pivot1;1219.890258789;747.707092285
2014/12/05:17:01:55.500;Pivot2;1250.303710938;806.284912109
2014/12/05:17:01:56.000;Pivot2;1618.09765625;840.800292969
2014/12/05:17:01:56.500;Pivot2;698.271484375;699.097167969
2014/12/05:17:01:57.000;Pivots4;580.903930664;443.971923828
2014/12/05:17:01:57.500;Pivot3;797.562744141;778.989501953
2014/12/05:17:01:58.000;Pivot3;1802.920166016;181.725540161
2014/12/05:17:01:58.500;Pivot3;2623.531494141;552.268310547
2014/12/05:17:01:59.000;Pivots4;1752.395874023;315.640014648
2014/12/05:17:01:59.500;Pivot3;1973.731689453;351.775482178
2014/12/05:17:02:00.000;Pivot3;386.024353027;736.147094727
2014/12/05:17:02:00.500;Pivot2;1816.872436523;361.973754883
2014/12/05:17:02:01.000;Pivot2;500.255401611;181.596664429
2014/12/05:17:02:01.500;Pivots4;1740.928222656;701.168334961
2014/12/05:17:02:02.000;Pivot1;1586.750366211;54.744094849
2014/12/05:17:02:02.500;Pivots4;1115.793579102;349.520904541
2014/12/05:17:02:03.000;Pivots4;1562.55859375;108.763916016
2014/12/05:17:02:03.500;Pivot3;1728.515869141;269.247192383
2014/12/05:17:02:04.000;Pivot2;104.054328918;920.36114502
2014/12/05:17:02:04.500;Pivot2;940.719665527;647.81036377
2014/12/05:17:02:05.000;Pivot3;1167.193969727;757.46697998
2014/12/05:17:02:05.500;Pivot2;1181.468994141;799.536804199
2014/12/05:17:02:06.000;Pivot2;863.221984863;528.80682373
2014/12/05:17:02:06.500;Pivot3;2758.599853516;817.676879883
2014/12/05:17:02:07.000;Pivot1;1540.005981445;99.823928833
2014/12/05:17:02:07.500;Pivot2;2217.501464844;385.076965332
2014/12/05:17:02:08.000;Pivot3;1204.562866211;71.037452698
2014/12/05:17:02:08.500;Pivot2;1929.401733398;548.173095703
2014/12/05:17:02:09.000;Pivot1;1795.370727539;844.973999023
2014/12/05:17:02:09.500;Pivot1;1768.295898438;907.587524414
2014/12/05:17:02:10.000;Pivot1;155.463226318;704.915161133
2014/12/05:17:02:10.500;Pivot2;1564.599243164;639.124267578
2014/12/05:17:02:11.000;Pivots4;274.265594482;623.464904785
2014/12/05:17:02:11.500;Pivots4;2968.163574219;767.108886719
2014/12/05:17:02:12.000;Pivots4;1011.259887695;511.508758545
2014/12/05:17:02:12.500;Pivot3;2338.176269531;366.773986816
2014/12/05:17:02:13.000;Pivots4;214.912261963;715.688659668
2014/12/05:17:02:13.500;Pivot2;1113.32031250;223.518432617
2014/12/05:17:02:14.000;Pivot2;731.351074219;626.76171875
2014/12/05:17:02:14.500;Pivot2;1923.973876953;812.392211914
2014/12/05:17:02:15.000;Pivots4;1807.967529297;405.886047363
2014/12/05:17:02:15.500;Pivot3;1746.712646484;344.906219482
2014/12/05:17:02:16.000;Pivot3;2434.795654297;574.260803223
2014/12/05:17:02:16.500;Pivots4;2188.380859375;489.334259033
2014/12/05:17:02:17.000;Pivot3;802.00579834;353.932739258
2014/12/05:17:02:17.500;Pivot1;2026.931518555;382.942657471
2014/12/05:17:02:18.000;Pivot2;554.356872559;298.812530518
2014/12/05:17:02:18.500;Pivot2;2944.419189453;836.214660645
2014/12/05:17:02:19.000;Pivots4;1185.682861328;251.877258301
2014/12/05:17:02:19.500;Pivot2;1415.246337891;222.07673645
2014/12/05:17:02:20.000;Pivot3;2579.529541016;313.575408936
2014/12/05:17:02:20.500;Pivot3;1472.201049805;402.602020264
2014/12/05:17:02:21.000;Pivots4;1580.487182617;221.017181396
2014/12/05:17:02:21.500;Pivot3;2162.151855469;77.676445007
2014/12/05:17:02:22.000;Pivot1;2787.54687500;525.590881348
2014/12/05:17:02:22.500;Pivot1;1131.538085938;788.941894531
2014/12/05:17:02:23.000;Pivot1;2932.383056641;258.183410645
2014/12/05:17:02:23.500;Pivot1;2694.059570312;648.057006836
2014/12/05:17:02:24.000;Pivot3;626.695556641;895.721923828
2014/12/05:17:02:24.500;Pivot1;835.153381348;764.282714844
2014/12/05:17:02:25.000;Pivot1;1491.917114258;256.843322754
2014/12/05:17:02:25.500;Pivot2;891.878723145;706.738891602
2014/12/05:17:02:26.000;Pivot3;1178.47253418;269.231262207
2014/12/05:17:02:26.500;Pivots4;115.504425049;823.804199219
2014/12/05:17:02:27.000;Pivots4;720.503967285;509.641174316
2014/12/05:17:02:27.500;Pivot1;716.220947266;804.235717773
2014/12/05:17:02:28.000;Pivot2;1284.202026367;82.516777039
2014/12/05:17:02:28.500;Pivot2;304.644561768;163.139831543
2014/12/05:17:02:29.000;Pivot1;2855.62890625;544.061706543
2014/12/05:17:02:29.500;Pivot2;1068.823486328;983.195373535
2014/12/05:17:02:30.000;Pivot2;177.686309814;659.875183105
2014/12/05:17:02:30.500;Pivot1;2354.856933594;288.038543701
2014/12/05:17:02:31.000;Pivots4;909.59777832;252.033920288
2014/12/05:17:02:31.500;Pivot3;1086.526733398;346.800170898
2014/12/05:17:02:32.000;Pivot1;2418.295898438;711.57244873
2014/12/05:17:02:32.500;Pivots4;357.965423584;296.023254395
2014/12/05:17:02:33.000;Pivot2;2165.232666016;647.484863281
2014/12/05:17:02:33.500;Pivots4;1442.755615234;457.978271484
2014/12/05:17:02:34.000;Pivot1;768.614135742;380.977996826
2014/12/05:17:02:34.500;Pivot1;1973.282958984;811.384216309
2014/12/05:17:02:35.000;Pivots4;2267.560791016;273.110473633
2014/12/05:17:02:35.500;Pivot1;2281.938232422;936.189453125
2014/12/05:17:02:36.000;Pivot2;2607.328369141;864.054992676
2014/12/05:17:02:36.500;Pivot2;1648.078857422;276.084259033
2014/12/05:17:02:37.000;Pivots4;793.059448242;578.947631836
2014/12/05:17:02:37.500;Pivot2;2334.663574219;809.317199707
2014/12/05:17:02:38.000;Pivot1;2611.522949219;639.09765625
2014/12/05:17:02:38.500;Pivots4;1510.250732422;846.955566406
2014/12/05:17:02:39.000;Pivot1;1507.416259766;160.712234497
2014/12/05:17:02:39.500;Pivot3;2155.616210938;520.53515625
2014/12/05:17:02:40.000;Pivot1;1282.856323242;198.271789551
2014/12/05:17:02:40.500;Pivots4;430.561309814;923.93359375
2014/12/05:17:02:41.000;Pivot2;1199.032104492;875.312866211
2014/12/05:17:02:41.500;Pivot1;1492.438110352;633.911621094
2014/12/05:17:02:42.000;Pivot1;1329.314331055;165.235641479
2014/12/05:17:02:42.500;Pivot3;691.349975586;735.000366211
2014/12/05:17:02:43.000;Pivot1;2198.642089844;394.454498291
2014/12/05:17:02:43.500;Pivot3;2931.658447266;927.974121094
2014/12/05:17:02:44.000;Pivots4;2548.31250000;164.908279419
2014/12/05:17:02:44.500;Pivot3;660.057495117;231.001525879
2014/12/05:17:02:45.000;Pivot2;1365.444213867;464.814727783
2014/12/05:17:02:45.500;Pivot3;1277.692138672;613.479431152
2014/12/05:17:02:46.000;Pivot3;1087.879638672;832.300415039
2014/12/05:17:02:46.500;Pivot3;1749.200073242;547.550964355
2014/12/05:17:02:47.000;Pivot2;2437.023925781;464.90713501
2014/12/05:17:02:47.500;Pivots4;1402.651367188;160.21572876
2014/12/05:17:02:48.000;Pivot1;2590.48046875;757.235412598
2014/12/05:17:02:48.500;Pivot3;649.607177734;371.856964111
2014/12/05:17:02:49.000;Pivot3;904.132324219;734.437988281
2014/12/05:17:02:49.500;Pivots4;2658.321533203;67.813156128
2014/12/05:17:02:50.000;Pivots4;2448.752929688;60.763290405
2014/12/05:17:02:50.500;Pivot1;1150.785888672;759.475769043
2014/12/05:17:02:51.000;Pivot3;1182.017456055;601.720275879
2014/12/05:17:02:51.500;Pivots4;1067.145141602;867.245300293
2014/12/05:17:02:52.000;Pivot1;2224.006591797;487.106750488
2014/12/05:17:02:52.500;Pivots4;2811.203613281;329.74395752
2014/12/05:17:02:53.000;Pivot2;1107.528442383;698.526123047
2014/12/05:17:02:53.500;Pivot1;2806.420898438;342.977172852
2014/12/05:17:02:54.000;Pivot3;1596.79296875;572.077941895
2014/12/05:17:02:54.500;Pivot3;2112.07812500;828.940002441
2014/12/05:17:02:55.000;Pivot3;2995.610595703;679.639404297
2014/12/05:17:02:55.500;Pivot1;2469.160400391;220.548629761
2014/12/05:17:02:56.000;Pivot1;2734.187011719;815.067565918
2014/12/05:17:02:56.500;Pivot1;2920.942871094;687.092895508
2014/12/05:17:02:57.000;Pivot2;2240.072998047;706.315185547
2014/12/05:17:02:57.500;Pivot1;2226.16015625;320.779144287
2014/12/05:17:02:58.000;Pivot3;2970.629882812;836.932556152
2014/12/05:17:02:58.500;Pivot3;1805.802612305;507.78225708
2014/12/05:17:02:59.000;Pivot3;1641.660522461;558.856323242
2014/12/05:17:02:59.500;Pivot2;1226.837036133;739.738220215
2014/12/05:17:03:00.000;Pivots4;1908.258422852;350.39352417
2014/12/05:17:03:00.500;Pivot2;177.125030518;820.264831543
2014/12/05:17:03:01.000;Pivots4;2091.475830078;63.588115692
2014/12/05:17:03:01.500;Pivots4;1961.232543945;923.147644043
2014/12/05:17:03:02.000;Pivots4;1648.612548828;102.906394958
2014/12/05:17:03:02.500;Pivot2;693.21093750;389.815704346
2014/12/05:17:03:03.000;Pivot2;2029.697998047;653.640686035
2014/12/05:17:03:03.500;Pivot1;762.335754395;164.965744019
2014/12/05:17:03:04.000;Pivot2;2070.434082031;474.381469727
2014/12/05:17:03:04.500;Pivot2;444.662261963;325.286254883
2014/12/05:17:03:05.000;Pivot2;538.308105469;781.144470215
2014/12/05:17:03:05.500;Pivot1;1156.485107422;572.549621582
2014/12/05:17:03:06.000;Pivots4;2767.988769531;823.59979248
2014/12/05:17:03:06.500;Pivot1;935.718688965;342.560852051
2014/12/05:17:03:07.000;Pivot1;1512.179199219;810.69708252
2014/12/05:17:03:07.500;Pivots4;1070.09753418;405.002227783
2014/12/05:17:03:08.000;Pivot1;2060.912597656;577.712097168
2014/12/05:17:03:08.500;Pivot1;304.159240723;588.83203125
2014/12/05:17:03:09.000;Pivot3;1085.409912109;450.281555176
2014/12/05:17:03:09.500;Pivot3;173.337341309;857.079467773
2014/12/05:17:03:10.000;Pivot1;980.05267334;98.808586121
2014/12/05:17:03:10.500;Pivot3;2167.265869141;405.418518066
2014/12/05:17:03:11.000;Pivot3;169.169647217;566.193786621
2014/12/05:17:03:11.500;Pivot1;985.575134277;778.369873047
2014/12/05:17:03:12.000;Pivot3;924.097290039;290.203918457
2014/12/05:17:03:12.500;Pivot1;1149.020263672;756.215087891
2014/12/05:17:03:13.000;Pivot2;1083.598632812;232.982131958
2014/12/05:17:03:13.500;Pivot2;683.600952148;86.353713989
2014/12/05:17:03:14.000;Pivot1;268.996398926;922.813720703
2014/12/05:17:03:14.500;Pivot1;733.260925293;424.790222168
2014/12/05:17:03:15.000;Pivot3;239.44694519;287.907989502
2014/12/05:17:03:15.500;Pivot3;2841.543212891;852.407653809
2014/12/05:17:03:16.000;Pivot2;1196.263305664;668.780029297
2014/12/05:17:03:16.500;Pivot3;1798.944824219;635.639587402
2014/12/05:17:03:17.000;Pivot2;745.159667969;992.003295898
2014/12/05:17:03:17.500;Pivots4;691.308288574;161.843734741
2014/12/05:17:03:18.000;Pivots4;1487.196655273;175.354995728
2014/12/05:17:03:18.500;Pivot2;2126.968261719;634.153930664
2014/12/05:17:03:19.000;Pivots4;1982.003662109;96.43296814
2014/12/05:17:03:19.500;Pivot2;424.096679688;422.653747559
2014/12/05:17:03:20.000;Pivot2;407.898895264;346.966918945
2014/12/05:17:03:20.500;Pivot1;2923.170410156;515.47656250
2014/12/05:17:03:21.000;Pivot1;903.60925293;723.563110352
2014/12/05:17:03:21.500;Pivot3;557.158813477;172.778305054
2014/12/05:17:03:22.000;Pivots4;1684.673461914;777.360290527
2014/12/05:17:03:22.500;Pivot2;1979.196166992;874.603515625
2014/12/05:17:03:23.000;Pivot1;1076.93750000;346.892181396
2014/12/05:17:03:23.500;Pivot3;1465.448974609;562.427185059
2014/12/05:17:03:24.000;Pivot3;740.963623047;936.747314453
2014/12/05:17:03:24.500;Pivot1;2191.822021484;458.818481445
2014/12/05:17:03:25.000;Pivot3;789.20715332;992.819091797
2014/12/05:17:03:25.500;Pivots4;2025.194213867;716.250488281
2014/12/05:17:03:26.000;Pivots4;735.454711914;671.000854492
2014/12/05:17:03:26.500;Pivot1;1882.146972656;188.858551025
2014/12/05:17:03:27.000;Pivots4;2099.709960938;90.106193542
2014/12/05:17:03:27.500;Pivot3;335.635101318;409.992645264
2014/12/05:17:03:28.000;Pivots4;806.292724609;111.084861755
2014/12/05:17:03:28.500;Pivot3;398.727996826;927.071716309
2014/12/05:17:03:29.000;Pivot1;2016.708862305;859.834350586
2014/12/05:17:03:29.500;Pivot1;376.309265137;427.660247803
2014/12/05:17:03:30.000;Pivot3;2788.579101562;821.141784668
2014/12/05:17:03:30.500;Pivots4;2353.28906250;659.253845215
2014/12/05:17:03:31.000;Pivot3;2427.762695312;619.657409668
2014/12/05:17:03:31.500;Pivot2;2920.233886719;748.189697266
2014/12/05:17:03:32.000;Pivot2;931.383850098;432.942932129
2014/12/05:17:03:32.500;Pivot3;1824.060913086;171.844772339
2014/12/05:17:03:33.000;Pivots4;2506.839111328;721.227355957
2014/12/05:17:03:33.500;Pivot1;2458.211181641;645.126708984
2014/12/05:17:03:34.000;Pivot2;796.475463867;572.758972168
2014/12/05:17:03:34.500;Pivots4;2970.106445312;597.714782715
2014/12/05:17:03:35.000;Pivots4;263.469207764;548.797607422
2014/12/05:17:03:35.500;Pivot2;496.21484375;968.910339355
2014/12/05:17:03:36.000;Pivot3;1873.800537109;484.117706299
2014/12/05:17:03:36.500;Pivot3;1530.163330078;221.888259888
2014/12/05:17:03:37.000;Pivot1;2487.971679688;730.198913574
2014/12/05:17:03:37.500;Pivots4;2566.432373047;169.001831055
2014/12/05:17:03:38.000;Pivot1;2698.448486328;236.392929077
2014/12/05:17:03:38.500;Pivot2;2731.590087891;433.228088379
2014/12/05:17:03:39.000;Pivot3;2882.413818359;448.64440918
2014/12/05:17:03:39.500;Pivots4;1843.021972656;952.307861328
2014/12/05:17:03:40.000;Pivot2;800.425598145;634.704589844
2014/12/05:17:03:40.500;Pivot2;2308.918212891;279.347381592
2014/12/05:17:03:41.000;Pivots4;1949.500732422;545.133850098
2014/12/05:17:03:41.500;Pivot1;2576.01171875;315.119171143
2014/12/05:17:03:42.000;Pivot3;1962.009765625;611.208618164
2014/12/05:17:03:42.500;Pivot3;227.327453613;229.813980103
2014/12/05:17:03:43.000;Pivot1;340.975708008;166.611190796
2014/12/05:17:03:43.500;Pivots4;1551.001342773;628.118530273
2014/12/05:17:03:44.000;Pivot2;697.801513672;931.519836426
2014/12/05:17:03:44.500;Pivot2;324.022094727;277.08190918
2014/12/05:17:03:45.000;Pivot1;1543.385131836;744.470947266
2014/12/05:17:03:45.500;Pivots4;1048.446533203;797.909973145
2014/12/05:17:03:46.000;Pivot1;1809.783569336;792.733032227
2014/12/05:17:03:46.500;Pivots4;2620.049804688;305.509185791
2014/12/05:17:03:47.000;Pivot1;1102.206298828;681.516113281
2014/12/05:17:03:47.500;Pivot1;1014.283874512;673.979980469
2014/12/05:17:03:48.000;Pivots4;803.788146973;171.296463013
2014/12/05:17:03:48.500;Pivots4;1016.521911621;536.313415527
2014/12/05:17:03:49.000;Pivot3;2255.354492188;783.03729248
2014/12/05:17:03:49.500;Pivot3;1463.532470703;467.020050049
2014/12/05:17:03:50.000;Pivots4;184.727600098;599.840209961
2014/12/05:17:03:50.500;Pivot3;972.497802734;510.367645264
2014/12/05:17:03:51.000;Pivot2;563.983154297;739.315551758
2014/12/05:17:03:51.500;Pivot3;2120.230957031;443.129577637
2014/12/05:17:03:52.000;Pivot1;175.776199341;711.975463867
2014/12/05:17:03:52.500;Pivot3;2866.973876953;801.356384277
2014/12/05:17:03:53.000;Pivots4;2792.257324219;952.542175293
2014/12/05:17:03:53.500;Pivot1;550.694213867;58.55878067
2014/12/05:17:03:54.000;Pivot1;2731.396728516;893.053466797
2014/12/05:17:03:54.500;Pivot1;674.463134766;608.986816406
2014/12/05:17:03:55.000;Pivot1;698.425476074;600.907409668
2014/12/05:17:03:55.500;Pivots4;1672.55456543;851.363647461
2014/12/05:17:03:56.000;Pivot1;835.688171387;62.912254333
2014/12/05:17:03:56.500;Pivots4;432.583679199;265.692169189
2014/12/05:17:03:57.000;Pivot3;157.038848877;846.425842285
2014/12/05:17:03:57.500;Pivots4;2519.419921875;559.615844727
2014/12/05:17:03:58.000;Pivot3;1295.989257812;993.736328125
2014/12/05:17:03:58.500;Pivot2;2150.868164062;650.567749023
2014/12/05:17:03:59.000;Pivot3;2536.553710938;770.949157715
2014/12/05:17:03:59.500;Pivot3;810.218200684;240.642990112
2014/12/05:17:04:00.000;Pivot2;557.00201416;882.319213867
2014/12/05:17:04:00.500;Pivot2;802.688903809;441.141845703
2014/12/05:17:04:01.000;Pivot1;2507.829833984;366.758514404
2014/12/05:17:04:01.500;Pivots4;1313.407958984;522.174865723
2014/12/05:17:04:02.000;Pivots4;1172.907836914;251.241348267
2014/12/05:17:04:02.500;Pivot1;1756.739379883;447.016448975
2014/12/05:17:04:03.000;Pivot3;1257.179077148;914.136413574
2014/12/05:17:04:03.500;Pivot1;909.230895996;924.22454834
2014/12/05:17:04:04.000;Pivot1;884.032287598;947.76373291
2014/12/05:17:04:04.500;Pivot1;1940.940185547;609.397949219
2014/12/05:17:04:05.000;Pivot3;322.633789062;998.38458252
2014/12/05:17:04:05.500;Pivots4;1338.034301758;650.060302734
2014/12/05:17:04:06.000;Pivot1;1250.568359375;592.58795166
2014/12/05:17:04:06.500;Pivot1;2289.937988281;367.09463501
2014/12/05:17:04:07.000;Pivots4;2764.009277344;602.887023926
2014/12/05:17:04:07.500;Pivot3;1679.441772461;655.70513916
2014/12/05:17:04:08.000;Pivot3;1598.702514648;903.043273926
2014/12/05:17:04:08.500;Pivots4;1007.543579102;532.671081543
2014/12/05:17:04:09.000;Pivot1;2116.09375000;563.008239746
2014/12/05:17:04:09.500;Pivot2;2835.752197266;470.047454834
2014/12/05:17:04:10.000;Pivot1;134.194458008;476.739227295
2014/12/05:17:04:10.500;Pivot3;2977.502685547;192.127151489
2014/12/05:17:04:11.000;Pivots4;159.949295044;927.876220703
2014/12/05:17:04:11.500;Pivot3;493.445831299;501.857269287
2014/12/05:17:04:12.000;Pivot2;2875.043212891;372.256103516
2014/12/05:17:04:12.500;Pivot2;2879.921630859;637.710571289
2014/12/05:17:04:13.000;Pivot3;979.826538086;553.41418457
2014/12/05:17:04:13.500;Pivot2;609.030944824;635.770568848
2014/12/05:17:04:14.000;Pivot1;548.328308105;363.047546387
2014/12/05:17:04:14.500;Pivots4;416.469146729;616.274353027
2014/12/05:17:04:15.000;Pivot1;2952.587890625;540.368041992
2014/12/05:17:04:15.500;Pivot1;1409.708740234;986.642089844
2014/12/05:17:04:16.000;Pivot3;2286.650146484;769.390136719
2014/12/05:17:04:16.500;Pivots4;2715.153076172;574.955322266
2014/12/05:17:04:17.000;Pivots4;2842.806396484;735.520874023
2014/12/05:17:04:17.500;Pivot1;2015.444580078;900.56060791
2014/12/05:17:04:18.000;Pivot3;2446.794921875;140.940673828
2014/12/05:17:04:18.500;Pivot1;775.019592285;811.877441406
2014/12/05:17:04:19.000;Pivots4;849.850036621;832.788146973
2014/12/05:17:04:19.500;Pivot1;2477.021972656;411.280548096
2014/12/05:17:04:20.000;Pivot1;657.338012695;119.248161316
2014/12/05:17:04:20.500;Pivot3;1222.549682617;142.075073242
2014/12/05:17:04:21.000;Pivot3;1573.282104492;593.459777832
2014/12/05:17:04:21.500;Pivot2;1284.520629883;182.84614563
2014/12/05:17:04:22.000;Pivot1;2082.852539062;555.417053223
2014/12/05:17:04:22.500;Pivots4;784.827697754;917.883422852
2014/12/05:17:04:23.000;Pivots4;2829.801025391;51.483421326
2014/12/05:17:04:23.500;Pivot1;232.396240234;942.766723633
2014/12/05:17:04:24.000;Pivot1;2470.221679688;593.03125000
2014/12/05:17:04:24.500;Pivot2;1839.732421875;148.657333374
2014/12/05:17:04:25.000;Pivot1;1368.714599609;830.37689209
2014/12/05:17:04:25.500;Pivot1;1630.955200195;635.249694824
2014/12/05:17:04:26.000;Pivots4;517.264526367;950.421813965
2014/12/05:17:04:26.500;Pivot1;180.454101562;496.859649658
2014/12/05:17:04:27.000;Pivot2;2893.586914062;73.114723206
2014/12/05:17:04:27.500;Pivot3;1729.502563477;750.705627441
2014/12/05:17:04:28.000;Pivot2;175.461517334;299.399658203
2014/12/05:17:04:28.500;Pivot2;630.561950684;86.299530029
2014/12/05:17:04:29.000;Pivots4;2005.216064453;275.151672363
2014/12/05:17:04:29.500;Pivots4;463.807983398;766.012512207
2014/12/05:17:04:30.000;Pivot1;2567.026855469;139.672943115
2014/12/05:17:04:30.500;Pivot3;1666.653320312;393.602844238
2014/12/05:17:04:31.000;Pivot3;135.495162964;413.625701904
2014/12/05:17:04:31.500;Pivot2;359.771697998;109.858436584
2014/12/05:17:04:32.000;Pivot3;2061.906738281;959.33203125
2014/12/05:17:04:32.500;Pivots4;748.286560059;155.863677979
2014/12/05:17:04:33.000;Pivot1;2442.978271484;882.72857666
2014/12/05:17:04:33.500;Pivots4;1616.283325195;898.88104248
2014/12/05:17:04:34.000;Pivot3;2422.485351562;802.008728027
2014/12/05:17:04:34.500;Pivot1;1619.452270508;465.853210449
2014/12/05:17:04:35.000;Pivot1;1389.119995117;826.235534668
2014/12/05:17:04:35.500;Pivot1;2953.260009766;223.277832031
2014/12/05:17:04:36.000;Pivots4;1682.870117188;630.60357666
2014/12/05:17:04:36.500;Pivot2;2832.26562500;241.151077271
2014/12/05:17:04:37.000;Pivots4;709.171264648;503.256469727
2014/12/05:17:04:37.500;Pivots4;345.707672119;795.086853027
2014/12/05:17:04:38.000;Pivot3;2185.576416016;935.82611084
2014/12/05:17:04:38.500;Pivots4;1551.857788086;145.119812012
2014/12/05:17:04:39.000;Pivot3;2133.616699219;832.399291992
2014/12/05:17:04:39.500;Pivots4;2071.391357422;358.416625977
2014/12/05:17:04:40.000;Pivot1;2151.269775391;735.202270508
2014/12/05:17:04:40.500;Pivot1;1731.626953125;55.755214691
2014/12/05:17:04:41.000;Pivot1;604.799072266;832.731628418
2014/12/05:17:04:41.500;Pivot1;678.313537598;848.55468750
2014/12/05:17:04:42.000;Pivot1;106.928253174;794.680725098
2014/12/05:17:04:42.500;Pivot3;1500.054077148;473.125427246
2014/12/05:17:04:43.000;Pivots4;2969.029785156;917.182006836
2014/12/05:17:04:43.500;Pivot2;2728.684570312;76.091827393
2014/12/05:17:04:44.000;Pivot2;544.37109375;830.505004883
2014/12/05:17:04:44.500;Pivots4;374.219146729;177.350723267
2014/12/05:17:04:45.000;Pivot2;1706.996582031;245.339202881
2014/12/05:17:04:45.500;Pivot2;698.438415527;452.968505859
2014/12/05:17:04:46.000;Pivots4;2024.553344727;763.618591309
2014/12/05:17:04:46.500;Pivot3;1010.950073242;796.878723145
2014/12/05:17:04:47.000;Pivots4;794.679016113;857.991394043
2014/12/05:17:04:47.500;Pivots4;1805.576782227;269.687744141
2014/12/05:17:04:48.000;Pivot2;783.364685059;402.532684326
2014/12/05:17:04:48.500;Pivot3;124.217422485;121.175842285
2014/12/05:17:04:49.000;Pivots4;2063.250488281;345.188110352
2014/12/05:17:04:49.500;Pivot2;1006.748474121;676.831665039
2014/12/05:17:04:50.000;Pivots4;2931.869140625;73.309928894
2014/12/05:17:04:50.500;Pivot3;2236.933105469;642.881774902
2014/12/05:17:04:51.000;Pivot3;1849.587036133;393.114532471
2014/12/05:17:04:51.500;Pivot2;1839.44909668;769.480224609
2014/12/05:17:04:52.000;Pivot2;2278.013427734;597.105407715
2014/12/05:17:04:52.500;Pivot3;196.741744995;291.966552734
2014/12/05:17:04:53.000;Pivot3;199.029876709;212.636367798
2014/12/05:17:04:53.500;Pivot3;2397.095947266;570.151550293
2014/12/05:17:04:54.000;Pivot1;2327.780517578;786.555603027
2014/12/05:17:04:54.500;Pivot2;1668.691650391;428.480010986
2014/12/05:17:04:55.000;Pivot1;2998.934082031;74.004241943
2014/12/05:17:04:55.500;Pivot2;2405.96875000;104.465583801
2014/12/05:17:04:56.000;Pivots4;2251.603271484;942.217651367
2014/12/05:17:04:56.500;Pivot1;1722.848266602;641.100036621
2014/12/05:17:04:57.000;Pivot3;1185.312011719;57.899555206
2014/12/05:17:04:57.500;Pivots4;126.620735168;413.882965088
2014/12/05:17:04:58.000;Pivots4;1726.557617188;829.23626709
2014/12/05:17:04:58.500;Pivot1;1261.96496582;605.863708496
2014/12/05:17:04:59.000;Pivot1;1475.523925781;382.759796143
2014/12/05:17:04:59.500;Pivot1;2927.852294922;401.575897217
2014/12/05:17:05:00.000;Pivot3;1086.433349609;602.453491211
2014/12/05:17:05:00.500;Pivot2;1183.251342773;493.205200195
2014/12/05:17:05:01.000;Pivot3;337.483612061;132.140167236
2014/12/05:17:05:01.500;Pivot2;278.703613281;760.761962891
2014/12/05:17:05:02.000;Pivot2;130.245864868;925.274047852
2014/12/05:17:05:02.500;Pivot1;839.078186035;971.727294922
2014/12/05:17:05:03.000;Pivot3;1210.245239258;283.748046875
2014/12/05:17:05:03.500;Pivot3;2173.161132812;689.665100098
2014/12/05:17:05:04.000;Pivot3;755.076538086;643.763427734
2014/12/05:17:05:04.500;Pivots4;2154.137695312;443.998443604
2014/12/05:17:05:05.000;Pivots4;2942.107421875;933.731689453
2014/12/05:17:05:05.500;Pivots4;343.382751465;603.663818359
